pathway,Description,setSize,enrichmentScore,NES,p_value,padj,qvalue,rank,leading_edge,core_enrichment,cancer,method,relative_rank
VANTVEER_BREAST_CANCER_ESR1_UP,VANTVEER_BREAST_CANCER_ESR1_UP,43,0.411874940624788,1.60862347393334,0.0121044540618574,0.0943063435864117,0.0783509045323687,67,"tags=53%, list=31%, signal=37%",SOX12/SPEF1/RBM47/CELSR1/GATA3/TMBIM6/ERBB3/ABCA3/HHAT/TP53INP1/MCCC2/MINDY1/KDM4B/SPDEF/ECI1/FAM110C/SREBF1/BAG1/QDPR/RAB11FIP3/GREB1/CERS2/AQR,BRCA,TG_Score,0.12835249042145594
SMID_BREAST_CANCER_LUMINAL_A_UP,SMID_BREAST_CANCER_LUMINAL_A_UP,14,-0.632851847151165,-1.71194277223332,0.0134700233538766,0.103402238098877,0.0859078888823093,68,"tags=57%, list=8%, signal=53%",F13A1/CCN5/MYH11/ADH1B/LEPR/CFD/RBP4/PPARG,BRCA,TG_Score,0.13026819923371646
SMID_BREAST_CANCER_RELAPSE_IN_BONE_UP,SMID_BREAST_CANCER_RELAPSE_IN_BONE_UP,23,0.494310618254215,1.66379732471059,0.0157384930814222,0.11254100532195,0.093500492423157,73,"tags=61%, list=22%, signal=48%",CEACAM6/CEACAM5/CLGN/CELSR1/GATA3/CCNO/SLC4A8/TOM1L1/SLC1A1/FGFR3/SPDEF/MLPH/PAH/SEPTIN8,BRCA,TG_Score,0.13984674329501914
HOLLERN_EMT_BREAST_TUMOR_UP,HOLLERN_EMT_BREAST_TUMOR_UP,40,-0.456884875217094,-1.58715937810542,0.0156592442261845,0.11254100532195,0.093500492423157,72,"tags=52%, list=29%, signal=37%",IGFBP4/ST3GAL2/FCGRT/ITGA5/SELENON/GPR34/ADPRH/F13A1/AXL/JDP2/TIMP2/HSPG2/DAB2/TSPAN4/PDGFRA/RNF157/DDR2/ARHGEF40/PKD1/TGFBR2/PHLDB1,BRCA,TG_Score,0.13793103448275862
HOLLERN_ADENOMYOEPITHELIAL_BREAST_TUMOR,HOLLERN_ADENOMYOEPITHELIAL_BREAST_TUMOR,4,-0.845742112632966,-1.60294866457486,0.0168309308605264,0.1187262960702,0.0986393103063568,74,"tags=75%, list=13%, signal=65%",MEF2C/GABBR1/CNN1,BRCA,TG_Score,0.1417624521072797
LIEN_BREAST_CARCINOMA_METAPLASTIC_VS_DUCTAL_DN,LIEN_BREAST_CARCINOMA_METAPLASTIC_VS_DUCTAL_DN,20,0.5157945651952,1.67538578039889,0.0174980149168852,0.121786183821521,0.101181503800094,75,"tags=70%, list=27%, signal=51%",CEACAM6/CRB3/BPIFB1/TESMIN/GATA3/FBXL16/CCDC125/ZNF552/TOM1L1/P2RY2/SPDEF/REEP5/AR/CYP4Z1,BRCA,TG_Score,0.14367816091954022
NIKOLSKY_BREAST_CANCER_1Q21_AMPLICON,NIKOLSKY_BREAST_CANCER_1Q21_AMPLICON,15,0.552105879102536,1.62864545817937,0.0182054200046596,0.125042490032004,0.103886884237116,76,"tags=47%, list=14%, signal=40%",SCAMP3/FLAD1/GBA1/CKS1B/PMVK/RUSC1/TRIM46,BRCA,TG_Score,0.14559386973180077
YANG_BREAST_CANCER_ESR1_LASER_UP,YANG_BREAST_CANCER_ESR1_LASER_UP,10,0.632165387313407,1.66477070841599,0.0257769710137814,0.168194735864924,0.139738316548394,80,"tags=80%, list=35%, signal=52%",GTF3C1/RAB26/PATZ1/COQ7/AR/SIGIRR/FRAT1/STN1,BRCA,TG_Score,0.1532567049808429
SMID_BREAST_CANCER_LUMINAL_B_DN,SMID_BREAST_CANCER_LUMINAL_B_DN,105,-0.342148780232286,-1.41319305137161,0.027353890446974,0.173328285817855,0.144003334859762,82,"tags=38%, list=26%, signal=29%",MID1/PALS2/RIPOR2/MET/NFIB/HACD1/FAS/ID4/C1S/GPM6B/SOD2/CHST3/CH25H/MAP1B/EGFR/EDN1/PTGER4/NNMT/CRYAB/IL33/SV2B/PML/PDGFRA/FYN/PTGIS/DST/S100A1/GABBR1/TAGLN/MYH11/ANGPTL4/MICAL3/PPP1R1A/ADM/ADH1B/LEPR/RBP4/CAV2/LDHB/GIMAP5,BRCA,TG_Score,0.15708812260536398
GOCC_BRCA1_A_COMPLEX,GOCC_BRCA1_A_COMPLEX,2,0.914623365863316,1.40422962755495,0.0294813932195031,0.178945200704426,0.148669938879257,86,"tags=50%, list=3%, signal=48%",BRCA1,BRCA,TG_Score,0.16475095785440613
TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_DUCTAL_NORMAL_UP,TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_DUCTAL_NORMAL_UP,9,0.63193291723063,1.60706741503505,0.036478852287413,0.20121255283072,0.167169937016045,93,"tags=67%, list=24%, signal=51%",POSTN/DNAJC21/VCAN/EDEM3/MBTPS2/KPNA4,BRCA,TG_Score,0.1781609195402299
LANDIS_ERBB2_BREAST_TUMORS_65_DN,LANDIS_ERBB2_BREAST_TUMORS_65_DN,3,-0.860806772908366,-1.47966420079163,0.0366191427565486,0.20121255283072,0.167169937016045,95,"tags=100%, list=14%, signal=86%",CAVIN2/PHLDB1,BRCA,TG_Score,0.18199233716475097
SMID_BREAST_CANCER_NORMAL_LIKE_DN,SMID_BREAST_CANCER_NORMAL_LIKE_DN,1,0.984320557491289,1.31850351941635,0.0362390039789567,0.20121255283072,0.167169937016045,91,"tags=100%, list=2%, signal=98%",GPRC5A,BRCA,TG_Score,0.1743295019157088
FARMER_BREAST_CANCER_CLUSTER_2,FARMER_BREAST_CANCER_CLUSTER_2,5,0.739503187221037,1.50804563054113,0.0380585355594901,0.206943287104727,0.171931103624012,96,"tags=80%, list=1%, signal=79%",MELK/KIF11/KIF15/NCAPG,BRCA,TG_Score,0.1839080459770115
NIKOLSKY_BREAST_CANCER_16P13_AMPLICON,NIKOLSKY_BREAST_CANCER_16P13_AMPLICON,30,0.420342777404283,1.5033291550265,0.0404744519113074,0.217810968017551,0.180960110552997,97,"tags=40%, list=16%, signal=34%",JPT2/KCTD5/FAHD1/RAB26/SYNGR3/METRN/FBXL16/IGFALS/RPUSD1/NTHL1/PGAP6/RHBDL1,BRCA,TG_Score,0.18582375478927204
WP_GLUCOSE_METABOLISM_IN_TRIPLENEGATIVE_BREAST_CANCER_CELLS,WP_GLUCOSE_METABOLISM_IN_TRIPLENEGATIVE_BREAST_CANCER_CELLS,2,0.899244347797367,1.38061808031384,0.0421559670931643,0.222276917400321,0.18467047785628601,99,"tags=50%, list=8%, signal=46%",SLC2A1,BRCA,TG_Score,0.1896551724137931
VANTVEER_BREAST_CANCER_BRCA1_UP,VANTVEER_BREAST_CANCER_BRCA1_UP,10,0.602457954833542,1.58653791616379,0.0457134949425309,0.227261374857153,0.188811628233812,105,"tags=60%, list=28%, signal=43%",UCHL5/MYBL1/RRP1B/RRP1/PACSIN3/SERBP1,BRCA,TG_Score,0.20114942528735633
NABA_MATRISOME_HIGHLY_METASTATIC_BREAST_CANCER,NABA_MATRISOME_HIGHLY_METASTATIC_BREAST_CANCER,10,-0.624798485612692,-1.56716154142474,0.0455349323667571,0.227261374857153,0.188811628233812,104,"tags=40%, list=10%, signal=36%",PRG4/ANGPTL4/F10/EGLN1,BRCA,TG_Score,0.19923371647509577
SMID_BREAST_CANCER_ERBB2_DN,SMID_BREAST_CANCER_ERBB2_DN,3,0.83931307097579,1.45171928211267,0.0450736570350109,0.227261374857153,0.188811628233812,102,"tags=33%, list=3%, signal=32%",PMAIP1,BRCA,TG_Score,0.19540229885057472
LANDIS_ERBB2_BREAST_TUMORS_324_UP,LANDIS_ERBB2_BREAST_TUMORS_324_UP,35,0.37531472107383,1.37751793981552,0.0440685591892116,0.227261374857153,0.188811628233812,101,"tags=37%, list=18%, signal=31%",SOX4/RTKN/DAP/GOLPH3/NUCB2/ERBB3/MYDGF/KNOP1/PTK7/TOM1L1/IRF6/SS18L2/FLNB,BRCA,TG_Score,0.19348659003831417
YANG_BREAST_CANCER_ESR1_BULK_DN,YANG_BREAST_CANCER_ESR1_BULK_DN,4,-0.799381334794363,-1.51508033471993,0.0480769230769231,0.230918438576716,0.191849963084507,106,"tags=75%, list=11%, signal=67%",THEMIS2/DSE/PLIN2,BRCA,TG_Score,0.20306513409961685
SMID_BREAST_CANCER_ERBB2_UP,SMID_BREAST_CANCER_ERBB2_UP,31,0.408775636318456,1.48174667379476,0.050547718831803,0.234232901063079,0.194603660492011,111,"tags=55%, list=33%, signal=37%",CEACAM6/SLC37A1/NVL/PPP1R10/UCP2/ALCAM/WIPF2/IL13RA1/SEPTIN8/TRAF4/AR/AQP3/SNPH/NQO1/SCNN1A/MED24/MMP15,BRCA,TG_Score,0.21264367816091953
FARMER_BREAST_CANCER_APOCRINE_VS_LUMINAL,FARMER_BREAST_CANCER_APOCRINE_VS_LUMINAL,80,0.290801484113061,1.30983136361086,0.0511543117264195,0.234232901063079,0.194603660492011,114,"tags=45%, list=29%, signal=32%",TK1/S100A14/PMAIP1/SYNGR3/TESMIN/DAP/SSR1/DCAF10/GATA3/TRMT1L/QSOX1/KPNB1/HMGN4/ARL3/UCP2/ELOVL2/RABGAP1L/ALCAM/RLN2/MICB/TASOR2/WIPF2/BST2/IFI35/SRD5A1/TRIM36/REEP5/AR/CACNA2D2/PDZK1IP1/PLCH1/BAG1/TPGS2/GREB1/MYO10/ADAM9,BRCA,TG_Score,0.21839080459770116
DOANE_BREAST_CANCER_ESR1_DN,DOANE_BREAST_CANCER_ESR1_DN,11,-0.623874047767797,-1.60616754767032,0.0535442197784597,0.240948989003069,0.200183471404042,116,"tags=64%, list=30%, signal=45%",ASS1/MID1/PALS2/SOD2/CHST3/EGFR/CRYAB,BRCA,TG_Score,0.2222222222222222
SMID_BREAST_CANCER_RELAPSE_IN_PLEURA_UP,SMID_BREAST_CANCER_RELAPSE_IN_PLEURA_UP,1,0.970632155301145,1.30016781939918,0.0554063807368199,0.247197698671966,0.205374978529643,117,"tags=100%, list=3%, signal=97%",SYNGR3,BRCA,TG_Score,0.22413793103448276
LANDIS_ERBB2_BREAST_TUMORS_324_DN,LANDIS_ERBB2_BREAST_TUMORS_324_DN,22,-0.478609329242886,-1.43891152459492,0.0601626016260163,0.257417033186725,0.213865331060558,122,"tags=45%, list=17%, signal=38%",CCDC80/AHNAK/GAS6/NRP1/QKI/BNIP2/GHR/CAVIN2/PHLDB1/CLEC3B,BRCA,TG_Score,0.23371647509578544
NABA_MATRISOME_HIGHLY_METASTATIC_BREAST_CANCER_TUMOR_CELL_DERIVED,NABA_MATRISOME_HIGHLY_METASTATIC_BREAST_CANCER_TUMOR_CELL_DERIVED,7,-0.654950666673771,-1.48588786837603,0.0699815837937385,0.281002974925627,0.233460830145913,130,"tags=43%, list=10%, signal=39%",PRG4/ANGPTL4/EGLN1,BRCA,TG_Score,0.24904214559386972
SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_DN,SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_DN,20,-0.479896504303632,-1.40483757744699,0.0733333333333333,0.285671641791045,0.237339617700969,134,"tags=40%, list=24%, signal=31%",CIRBP/CFAP69/ZNF862/CRTC3/DIXDC1/SESN1/STAT5B/ARHGEF40,BRCA,TG_Score,0.2567049808429119
DOANE_BREAST_CANCER_CLASSES_UP,DOANE_BREAST_CANCER_CLASSES_UP,10,0.565487363421563,1.48917801812026,0.0855855855855856,0.311913357400722,0.259141567350469,143,"tags=70%, list=26%, signal=52%",CEACAM6/PRLR/ALCAM/SPDEF/MLPH/REEP5/AR,BRCA,TG_Score,0.2739463601532567
HOLLERN_MICROACINAR_BREAST_TUMOR_DN,HOLLERN_MICROACINAR_BREAST_TUMOR_DN,4,-0.749190535491905,-1.41995290342134,0.0865384615384615,0.311913357400722,0.259141567350469,144,"tags=100%, list=25%, signal=75%",PTPRS/SYNPO/ADAMTS5,BRCA,TG_Score,0.27586206896551724
NIKOLSKY_BREAST_CANCER_17Q21_Q25_AMPLICON,NIKOLSKY_BREAST_CANCER_17Q21_Q25_AMPLICON,50,0.321105281780052,1.30377491665356,0.0897832817337461,0.321005979897366,0.266695833268229,146,"tags=22%, list=12%, signal=20%",BIRC5/TK1/PRR11/JPT1/BRIP1/FOXJ1/SKA2/HOXB13/SKAP1/HEATR6/IGF2BP1,BRCA,TG_Score,0.2796934865900383
NIKOLSKY_BREAST_CANCER_21Q22_AMPLICON,NIKOLSKY_BREAST_CANCER_21Q22_AMPLICON,6,-0.667378480498095,-1.44256759523755,0.093984962406015,0.331404022982425,0.275334659142486,147,"tags=83%, list=23%, signal=64%",DIP2A/MCM3AP/ADARB1/LSS/SLC19A1,BRCA,TG_Score,0.28160919540229884
LANDIS_BREAST_CANCER_PROGRESSION_UP,LANDIS_BREAST_CANCER_PROGRESSION_UP,9,0.565981390273665,1.43934621068819,0.0975056689342404,0.331404022982425,0.275334659142486,150,"tags=67%, list=18%, signal=55%",SOX4/DAP/GOLPH3/NUCB2/IRF6/SS18L2,BRCA,TG_Score,0.28735632183908044
JAZAERI_BREAST_CANCER_BRCA1_VS_BRCA2_UP,JAZAERI_BREAST_CANCER_BRCA1_VS_BRCA2_UP,15,0.470882804980876,1.38904722933486,0.0987951807228916,0.331404022982425,0.275334659142486,154,"tags=60%, list=29%, signal=43%",COPA/NAGA/SLC9A1/CALU/PAK2/RALY/PAF1/RBBP4/RUNX1,BRCA,TG_Score,0.2950191570881226
WELCSH_BRCA1_TARGETS_UP,WELCSH_BRCA1_TARGETS_UP,45,0.325027141503548,1.29546715537484,0.100609756097561,0.331404022982425,0.275334659142486,156,"tags=36%, list=18%, signal=30%",KIF11/KIF2C/TIMM17A/NEU1/SSR1/GATA3/SMC1A/TMBIM6/HMGN4/TMED10/ATP5PB/TSG101/ALCAM/DR1/ZNF267/MICB,BRCA,TG_Score,0.2988505747126437
ONGUSAHA_BRCA1_TARGETS_UP,ONGUSAHA_BRCA1_TARGETS_UP,1,-0.948481831757093,-1.27228586804549,0.0958083832335329,0.331404022982425,0.275334659142486,149,"tags=100%, list=5%, signal=95%",NA,BRCA,TG_Score,0.28544061302681994
BRCA1_DN.V1_DN,BRCA1_DN.V1_DN,35,-0.395453984952366,-1.35200288839896,0.105812220566319,0.336792555704991,0.279811520367929,164,"tags=20%, list=7%, signal=19%",ZRSR2P1/RBP4/MSH5/SCARF1/ASPA/PCDHGB6/CDC42EP2,BRCA,TG_Score,0.31417624521072796
FINETTI_BREAST_CANCERS_KINOME_BLUE,FINETTI_BREAST_CANCERS_KINOME_BLUE,6,0.637699156741478,1.38248655132434,0.123404255319149,0.374517565561603,0.311153936300425,172,"tags=50%, list=17%, signal=42%",BMPR1B/ERBB3/FGFR3,BRCA,TG_Score,0.32950191570881227
FINAK_BREAST_CANCER_SDPP_SIGNATURE,FINAK_BREAST_CANCER_SDPP_SIGNATURE,3,-0.785489786077025,-1.35019978132697,0.124752475247525,0.37642076346363,0.312735137219228,173,"tags=67%, list=6%, signal=63%",ADM/GIMAP5,BRCA,TG_Score,0.3314176245210728
SMID_BREAST_CANCER_RELAPSE_IN_LIVER_UP,SMID_BREAST_CANCER_RELAPSE_IN_LIVER_UP,1,-0.934544549527128,-1.25359051023638,0.131736526946108,0.395209580838323,0.328345124632767,174,"tags=100%, list=7%, signal=93%",NA,BRCA,TG_Score,0.3333333333333333
WP_AMINO_ACID_METABOLISM_IN_TRIPLENEGATIVE_BREAST_CANCER_CELLS,WP_AMINO_ACID_METABOLISM_IN_TRIPLENEGATIVE_BREAST_CANCER_CELLS,1,0.920856147336984,1.23349254660948,0.139442231075697,0.406641590064324,0.337842982670904,178,"tags=100%, list=8%, signal=92%",SLC2A1,BRCA,TG_Score,0.34099616858237547
PUJANA_BREAST_CANCER_WITH_BRCA1_MUTATED_UP,PUJANA_BREAST_CANCER_WITH_BRCA1_MUTATED_UP,8,0.55650912914517,1.35842753614147,0.145089285714286,0.416135204081633,0.345730397422127,182,"tags=88%, list=34%, signal=58%",BLM/HMGN4/SKP2/CAD/TTF2/DEK/ILF3,BRCA,TG_Score,0.3486590038314176
NIKOLSKY_BREAST_CANCER_20P13_AMPLICON,NIKOLSKY_BREAST_CANCER_20P13_AMPLICON,3,0.74003984063745,1.28001117024896,0.150905432595573,0.425798031431834,0.353758396753208,185,"tags=100%, list=26%, signal=74%",SPEF1/ATRN/CENPB,BRCA,TG_Score,0.3544061302681992
NIKOLSKY_BREAST_CANCER_12Q13_Q21_AMPLICON,NIKOLSKY_BREAST_CANCER_12Q13_Q21_AMPLICON,8,0.546975682633311,1.33515658589501,0.15625,0.433843085106383,0.360442329227324,188,"tags=62%, list=28%, signal=45%",CAND1/XPOT/DYRK2/METTL1/TBK1,BRCA,TG_Score,0.36015325670498083
WANG_METASTASIS_OF_BREAST_CANCER_ESR1_DN,WANG_METASTASIS_OF_BREAST_CANCER_ESR1_DN,7,-0.588555375452896,-1.33525674031959,0.16390423572744,0.447710690493814,0.371963711400386,191,"tags=43%, list=10%, signal=38%",ABLIM1/MMP23B/ACACB,BRCA,TG_Score,0.36590038314176243
NIKOLSKY_BREAST_CANCER_15Q26_AMPLICON,NIKOLSKY_BREAST_CANCER_15Q26_AMPLICON,4,-0.685215770821807,-1.29870050028018,0.165384615384615,0.447710690493814,0.371963711400386,192,"tags=50%, list=3%, signal=49%",LRRC28/LYSMD4,BRCA,TG_Score,0.367816091954023
YANG_BREAST_CANCER_ESR1_DN,YANG_BREAST_CANCER_ESR1_DN,6,-0.593409035393193,-1.28267942433579,0.172932330827068,0.461752017528341,0.383629423717839,195,"tags=50%, list=13%, signal=43%",SLC9A6/TUBB6/LDHB,BRCA,TG_Score,0.3735632183908046
LIEN_BREAST_CARCINOMA_METAPLASTIC,LIEN_BREAST_CARCINOMA_METAPLASTIC,7,-0.578597227166181,-1.31266466967423,0.176795580110497,0.462342857142857,0.38412030075188,199,"tags=57%, list=14%, signal=49%",PDGFRA/RUNX1T1/PKD2/ADAMTS5,BRCA,TG_Score,0.38122605363984674
VANTVEER_BREAST_CANCER_ESR1_DN,VANTVEER_BREAST_CANCER_ESR1_DN,55,0.28360338432915,1.18090933616429,0.194528875379939,0.498767915514207,0.414382700528036,203,"tags=36%, list=30%, signal=26%",MELK/KIF2C/PIMREG/HDGF/BLM/CA9/CTPS1/CCL5/IDO1/SEM1/NF2/ITGB2/BCL2A1/RRP1/PDZK1IP1/RSRC1/SERBP1/MYO10/UCK2/SFT2D2,BRCA,TG_Score,0.3888888888888889
FARMER_BREAST_CANCER_APOCRINE_VS_BASAL,FARMER_BREAST_CANCER_APOCRINE_VS_BASAL,80,0.257944257521316,1.16183546860228,0.195876288659794,0.498767915514207,0.414382700528036,205,"tags=32%, list=22%, signal=26%",MELK/KIF11/GINS1/KIF14/PMAIP1/CLGN/SNRPD1/RBM47/CDKN2A/DAP/PRLR/FAM234B/E2F3/QSOX1/HMGN4/UCP2/ALCAM/P2RY2/KDM4B/TASOR2/SPDEF/MLPH/ARFIP2/STOML2/TRIM36/DCAF6,BRCA,TG_Score,0.39272030651340994
FARMER_BREAST_CANCER_CLUSTER_6,FARMER_BREAST_CANCER_CLUSTER_6,6,0.588180788640564,1.27513424072564,0.202127659574468,0.5066443639067,0.42092655359863,207,"tags=67%, list=25%, signal=50%",RBM47/GATA3/MLPH/REEP5,BRCA,TG_Score,0.39655172413793105
SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_DN,SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_DN,20,0.368316389507491,1.19635235286976,0.203980099502488,0.5066443639067,0.42092655359863,209,"tags=60%, list=34%, signal=40%",CELSR1/MRPS30/TJP3/ERBB3/FAM234B/PEX7/MLPH/LETM1/PDZK1IP1/SCNN1A/STC2/ATP6V0A4,BRCA,TG_Score,0.4003831417624521
NIKOLSKY_BREAST_CANCER_8Q23_Q24_AMPLICON,NIKOLSKY_BREAST_CANCER_8Q23_Q24_AMPLICON,20,0.368184141419318,1.19592278927727,0.203980099502488,0.5066443639067,0.42092655359863,209,"tags=55%, list=29%, signal=39%",ARHGAP39/ZNF696/COLEC10/ZNF707/EIF3H/NDUFB9/SHARPIN/ZNF517/NUDCD1/RHPN1/SLC45A4,BRCA,TG_Score,0.4003831417624521
NIKOLSKY_BREAST_CANCER_6P24_P22_AMPLICON,NIKOLSKY_BREAST_CANCER_6P24_P22_AMPLICON,20,0.366941764322354,1.19188734365104,0.208955223880597,0.510132099209202,0.423824208256082,213,"tags=65%, list=40%, signal=39%",TPMT/NHLRC1/KDM1B/MBOAT1/MCUR1/NOL7/CD83/DEK/RANBP9/CAP2/RBM24/RNF144B/NUP153,BRCA,TG_Score,0.40804597701149425
BRCA1_DN.V1_UP,BRCA1_DN.V1_UP,26,0.341567066028807,1.18884684740127,0.21606648199446,0.523137254901961,0.434629056300883,215,"tags=42%, list=23%, signal=33%",CHRNA6/DENND1C/H2BC11/H3C6/RHOH/CD3D/TENT5C/TACR3/SIX1/ZNF682/VAV1,BRCA,TG_Score,0.4118773946360153
BRCA2_TARGET_GENES,BRCA2_TARGET_GENES,391,0.190262320353142,1.08860853418508,0.222665900676803,0.530737900243339,0.440943768703883,219,"tags=32%, list=26%, signal=26%",PCLAF/SOX12/PAICS/ELAVL1/BLM/SYAP1/RPA3/SCAMP3/RAB26/ELAVL2/DNAJA1/GSPT1/TSEN34/RFX5/POLR1B/CSNK2A1/PLEKHB2/POLB/CNOT10/ARPC5/GPATCH2/VPS37C/TJP3/APTX/PPIA/SMC1A/ZNF146/BZW2/STT3B/ZNF552/PRLR/SRPK2/PMVK/RUSC1/H2BC6/C5orf15/RPS6KC1/CELSR3/MIX23/SYT7/LPAR5/IFIH1/FAM162A/XXYLT1/TAX1BP1/MRPL30/RNPS1/MIA2/SLC44A1/FAM20B/PRPF40A/CUL2/WDR12/ATPSCKMT/BTBD10/CCT5/RAI14/GNAS/CHID1/B3GALT6/NUP43/ZNF703/PRRC2A/SNAP47/RIT1/DTWD2/LARP4/TOM1L1/TSG101/MTPN/ZFAND3/CATSPER1/ALCAM/RALY/PLPP6/ATP6V1C1/OPA3/HYOU1/TXLNA/TADA3/MLST8/MYL12B/RBM12/C6orf62/BCCIP/MICB/SNAP29/ZNF30/FARS2/EPHB2/WDR5B/ZNF131/DIAPH1/ACP2/CENPN/NECAB3/H4C3/BZW1/SHARPIN/UROS/AK2/MYORG/YWHAQ/RSL1D1/NRM/STRIP2/ARID1A/PGGT1B/OTUB1/TRAF4/TRIP4/TRIM69/IQCH/NUDCD1/PCYOX1L/ATP6V0E1/CFAP77/OXNAD1/SIGMAR1/PSMB9/PRDX2/CASP8/SHROOM1/ZNF3,BRCA,TG_Score,0.41954022988505746
WP_INTEGRATED_BREAST_CANCER_PATHWAY,WP_INTEGRATED_BREAST_CANCER_PATHWAY,43,0.298353786245521,1.16525395636695,0.224924012158055,0.533683337938657,0.443390875641716,220,"tags=19%, list=8%, signal=17%",PLK1/E2F1/CDC25A/BLM/CASP3/BRCA1/CDC42/GRN,BRCA,TG_Score,0.421455938697318
GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_UP,GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_UP,22,0.346511541799237,1.15116155501153,0.245478036175711,0.566989092405845,0.471061718231918,226,"tags=32%, list=9%, signal=29%",POSTN/PRRC1/PARD6B/ZNF552/DNAJC21/F2R/SMIM14,BRCA,TG_Score,0.4329501915708812
NABA_MATRISOME_POORLY_METASTATIC_BREAST_CANCER,NABA_MATRISOME_POORLY_METASTATIC_BREAST_CANCER,6,-0.55134179540288,-1.19174925651585,0.274436090225564,0.609537827494848,0.506411746174385,233,"tags=50%, list=17%, signal=42%",EMILIN2/COL6A6/TNXB,BRCA,TG_Score,0.446360153256705
NIKOLSKY_BREAST_CANCER_8P12_P11_AMPLICON,NIKOLSKY_BREAST_CANCER_8P12_P11_AMPLICON,14,0.391116826435182,1.13339037494702,0.276744186046512,0.609537827494848,0.506411746174385,237,"tags=64%, list=34%, signal=43%",CHRNA6/POLB/ZNF703/IDO1/ZMAT4/ASH2L/ADAM9/RNF170/NSD3,BRCA,TG_Score,0.4540229885057471
FARMER_BREAST_CANCER_BASAL_VS_LULMINAL,FARMER_BREAST_CANCER_BASAL_VS_LULMINAL,84,0.240059464435767,1.08756162992334,0.276363636363636,0.609537827494848,0.506411746174385,235,"tags=38%, list=30%, signal=27%",MELK/KIF14/SNRPD1/TESMIN/RBM47/CELSR1/CDKN2A/VPS37C/GATA3/FAM234B/E2F3/HHAT/MRFAP1L1/MCCC2/SKP2/TOM1L1/KDM4B/SPDEF/MLPH/BCL2A1/TFAP2A/REEP5/MAPT/SEMA3F/AR/NFE2L3/SREBF1/CACNA2D2/GREB1/MYO10/NQO1/SCNN1A,BRCA,TG_Score,0.4501915708812261
NIKOLSKY_BREAST_CANCER_7P22_AMPLICON,NIKOLSKY_BREAST_CANCER_7P22_AMPLICON,7,0.523067032157813,1.18855363962256,0.287581699346405,0.62089698154711,0.515849075211553,240,"tags=29%, list=7%, signal=27%",IQCE/NUDT1,BRCA,TG_Score,0.45977011494252873
APRELIKOVA_BRCA1_TARGETS,APRELIKOVA_BRCA1_TARGETS,9,-0.470328840197947,-1.15852830593342,0.288770053475936,0.62089698154711,0.515849075211553,241,"tags=44%, list=13%, signal=39%",QKI/ACTC1/TAGLN/EIF3C,BRCA,TG_Score,0.4616858237547893
CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN,CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN,15,-0.415120326243208,-1.14696086449518,0.286201022146508,0.62089698154711,0.515849075211553,239,"tags=47%, list=23%, signal=36%",SH2B3/TUBB2A/UTRN/MAP1B/ARHGAP17/KLF2/ARHGEF40,BRCA,TG_Score,0.4578544061302682
CLIMENT_BREAST_CANCER_COPY_NUMBER_DN,CLIMENT_BREAST_CANCER_COPY_NUMBER_DN,3,-0.680412657951412,-1.16957984465505,0.304950495049505,0.630588434761415,0.523900857273045,252,"tags=67%, list=14%, signal=57%",CASP9/PPP2R1B,BRCA,TG_Score,0.4827586206896552
NIKOLSKY_BREAST_CANCER_11Q12_Q14_AMPLICON,NIKOLSKY_BREAST_CANCER_11Q12_Q14_AMPLICON,23,0.325196220410557,1.09457612591041,0.303191489361702,0.630588434761415,0.523900857273045,250,"tags=43%, list=29%, signal=31%",TESMIN/VPS37C/SYT7/TMEM151A/SPCS2/SYTL2/MRPL11/ZDHHC24/RSF1/KCTD21,BRCA,TG_Score,0.4789272030651341
TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL_DN,TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL_DN,19,-0.39058736841533,-1.13722397570684,0.307565789473684,0.631961259079903,0.525041417102077,254,"tags=37%, list=22%, signal=29%",CCL28/ID4/PTGER4/SNTB2/DST/MRPS25/CNN1,BRCA,TG_Score,0.48659003831417624
HP_NEOPLASM_OF_THE_BREAST,HP_NEOPLASM_OF_THE_BREAST,31,0.295567094382402,1.07138371290582,0.313218390804598,0.631961259079903,0.525041417102077,258,"tags=29%, list=13%, signal=25%",BRIP1/BLM/BRCA1/CDKN2A/PRLR/PALB2/TERT/NTHL1/GNAS,BRCA,TG_Score,0.4942528735632184
